language_name,year,count,lag_count,yoy_change
Bluespec,2021,132,437.0,-0.6979405034324943
Boo,2012,62689,68377.0,-0.08318586659256766
Boo,2013,58783,62689.0,-0.062307581872417805
Boo,2014,55780,58783.0,-0.05108619839069117
Boo,2015,28696,55780.0,-0.48555037647902477
Boo,2016,5773,28696.0,-0.7988221354892668
Boo,2017,6507,5773.0,0.12714359951498344
Boo,2018,8124,6507.0,0.24850161364684187
Boo,2019,9404,8124.0,0.1575578532742492
Boo,2020,8145,9404.0,-0.13387920034028078
Boo,2021,4068,8145.0,-0.5005524861878453
Boogie,2012,662,271.0,1.4428044280442807
Boogie,2013,553,662.0,-0.16465256797583083
Boogie,2014,1596,553.0,1.8860759493670884
Boogie,2015,984,1596.0,-0.3834586466165414
Boogie,2016,702,984.0,-0.28658536585365857
Boogie,2017,886,702.0,0.2621082621082622
Boogie,2018,828,886.0,-0.06546275395033863
Boogie,2019,555,828.0,-0.32971014492753625
Boogie,2020,402,555.0,-0.27567567567567564
Boogie,2021,516,402.0,0.28358208955223874
Brainfuck,2012,1712311,5755368.0,-0.7024845327006023
Brainfuck,2013,878050,1712311.0,-0.4872134793270615
Brainfuck,2014,562136,878050.0,-0.3597904447354934
Brainfuck,2015,950931,562136.0,0.6916386781846386
Brainfuck,2016,190836,950931.0,-0.7993166696637295
Brainfuck,2017,145167,190836.0,-0.2393101930453374
Brainfuck,2018,80832,145167.0,-0.4431792349500919
Brainfuck,2019,52090,80832.0,-0.3555769992082344
Brainfuck,2020,43570,52090.0,-0.16356306392781728
Brainfuck,2021,24976,43570.0,-0.42676153316502186
Brightscript,2012,5876,3815.0,0.5402359108781127
Brightscript,2013,8006,5876.0,0.3624914908100749
Brightscript,2014,9700,8006.0,0.21159130652010982
Brightscript,2015,12066,9700.0,0.2439175257731958
Brightscript,2016,4980,12066.0,-0.5872700149179513
Brightscript,2017,6484,4980.0,0.3020080321285141
Brightscript,2018,3253,6484.0,-0.49830351634793335
Brightscript,2019,1747,3253.0,-0.46295727021211186
Brightscript,2020,1594,1747.0,-0.08757870635374931
Brightscript,2021,761,1594.0,-0.5225846925972397
Bro,2012,10317,6305.0,0.6363203806502775
Bro,2013,7561,10317.0,-0.2671319181932732
Bro,2014,13419,7561.0,0.7747652426927656
Bro,2015,7544,13419.0,-0.43781205753036734
Bro,2016,8718,7544.0,0.1556203605514317
Bro,2017,6212,8718.0,-0.287451250286763
Bro,2018,4148,6212.0,-0.3322601416613007
Bro,2019,1334,4148.0,-0.6783992285438766
Bro,2020,22,1334.0,-0.9835082458770614
Bro,2021,11,22.0,-0.5
C,2012,260083847,321530814.0,-0.19110755275853597
C,2013,212958448,260083847.0,-0.1811931019307016
C,2014,162894688,212958448.0,-0.23508698748593437
C,2015,112152896,162894688.0,-0.3115005935614058
C,2016,55560880,112152896.0,-0.5045970101387306
C,2017,32989337,55560880.0,-0.40624883911125953
C,2018,18181840,32989337.0,-0.44885706554211746
C,2019,12972612,18181840.0,-0.28650719619136455
C,2020,9347486,12972612.0,-0.27944457137853196
C,2021,5239169,9347486.0,-0.43951036674459854
C#,2012,11876958,9684818.0,0.22634808418702335
C#,2013,12489983,11876958.0,0.051614647454339746
C#,2014,15161214,12489983.0,0.21386986675642383
C#,2015,18030083,15161214.0,0.18922422703089614
C#,2016,13022656,18030083.0,-0.277726231210361
C#,2017,9233075,13022656.0,-0.29099908651507034
C#,2018,5383229,9233075.0,-0.416962496243126
C#,2019,3556881,5383229.0,-0.33926626565579876
C#,2020,2442691,3556881.0,-0.3132491640850509
C#,2021,1267991,2442691.0,-0.48090405212939336
C++,2012,262639174,321819680.0,-0.18389337159243957
C++,2013,211018240,262639174.0,-0.1965469705596926
C++,2014,159168030,211018240.0,-0.24571435151766974
C++,2015,99123074,159168030.0,-0.3772425656081815
C++,2016,42349198,99123074.0,-0.5727614541090604
C++,2017,25532281,42349198.0,-0.39710119185728143
C++,2018,14872013,25532281.0,-0.4175211764275977
C++,2019,10599820,14872013.0,-0.28726393663050187
C++,2020,8108839,10599820.0,-0.23500219815053458
C++,2021,4242451,8108839.0,-0.4768115386185371
CLIPS,2012,1573710,1579404.0,-0.0036051573884832155
CLIPS,2013,1311733,1573710.0,-0.16647095081050511
CLIPS,2014,1257004,1311733.0,-0.04172266764654087
CLIPS,2015,799329,1257004.0,-0.36409987557716605
CLIPS,2016,185573,799329.0,-0.7678390249822038
CLIPS,2017,87885,185573.0,-0.5264127863428408
CLIPS,2018,60617,87885.0,-0.3102691016669511
CLIPS,2019,40361,60617.0,-0.33416368345513636
CLIPS,2020,32779,40361.0,-0.18785461212556676
CLIPS,2021,9536,32779.0,-0.7090820342292321
CMake,2012,12875771,10549458.0,0.22051493071966344
CMake,2013,15382650,12875771.0,0.19469738938351733
CMake,2014,19732747,15382650.0,0.2827924317331538
CMake,2015,22152251,19732747.0,0.12261364319929702
CMake,2016,17158936,22152251.0,-0.22540892119721834
CMake,2017,12402630,17158936.0,-0.2771911964704571
CMake,2018,7722846,12402630.0,-0.37732190672462207
CMake,2019,5578001,7722846.0,-0.277727278259854
CMake,2020,4191901,5578001.0,-0.24849403935209047
CMake,2021,2405119,4191901.0,-0.42624623052882216
COBOL,2012,216643,238172.0,-0.09039265740725189
COBOL,2013,241692,216643.0,0.1156233988635682
COBOL,2014,252698,241692.0,0.045537295400758016
COBOL,2015,168367,252698.0,-0.33372246713468245
COBOL,2016,55559,168367.0,-0.6700125321470359
COBOL,2017,46302,55559.0,-0.16661566982847065
COBOL,2018,18541,46302.0,-0.5995637337480022
